wavelength	transmission	transmission
nm	%	%
	NaCl, not irradiated	NaCl, irradiated with X-rays
294.9	68.396999	43.478
294.8	68.379	43.396
294.699999	68.327	43.414
294.599999	68.361999	43.456
294.5	68.337	43.448
294.4	68.233999	43.403
294.3	68.274999	43.415
294.199999	68.214	43.419
294.099999	68.226	43.451
294	68.19	43.41
293.9	68.203	43.358999
293.8	68.15	43.396
293.699999	68.203999	43.413
293.599999	68.200999	43.411
293.5	68.095	43.398
293.4	68.053	43.418
293.3	67.974	43.38
293.199999	68.001	43.366
293.099999	67.973	43.375
293	67.94	43.384
292.9	67.893	43.352
292.8	67.887	43.356
292.699999	67.92	43.361
292.599999	67.896999	43.349
292.5	67.824	43.35
292.4	67.828999	43.343
292.3	67.758	43.347
292.199999	67.715	43.352
292.099999	67.722	43.341
292	67.637	43.327
291.9	67.666	43.312
291.8	67.658	43.313
291.699999	67.608	43.293
291.599999	67.527	43.273
291.5	67.474	43.271
291.4	67.535	43.3
291.3	67.483999	43.289
291.199999	67.447	43.276
291.099999	67.422	43.279
291	67.467999	43.253
290.9	67.379	43.272
290.8	67.328	43.276
290.699999	67.324	43.274
290.599999	67.348	43.21
290.5	67.357	43.246
290.4	67.246	43.23
290.3	67.246	43.244
290.199999	67.203999	43.269
290.099999	67.176999	43.196
290	67.179	43.228
289.9	67.117999	43.22
289.8	67.093	43.185
289.699999	67.018999	43.191
289.599999	66.962999	43.175
289.5	66.93	43.163
289.4	66.907	43.168
289.3	66.871	43.192
289.199999	66.781	43.158
289.099999	66.834	43.208
289	66.786	43.174
288.9	66.71	43.16
288.8	66.617	43.151
288.699999	66.662	43.16
288.599999	66.62	43.144
288.5	66.577	43.151
288.4	66.545	43.15
288.3	66.506	43.118
288.199999	66.53	43.1
288.099999	66.51	43.136
288	66.377	43.129
287.9	66.339	43.107
287.8	66.322	43.098
287.699999	66.313999	43.079
287.599999	66.28	43.07
287.5	66.255	43.092
287.4	66.236999	43.078
287.3	66.186	43.052
287.199999	66.145	43.047
287.099999	66.09	43.074
287	66.046	43.097
286.9	66.013	43.038
286.8	65.943	43.027
286.699999	65.883	43.036
286.599999	65.844	43.02
286.5	65.818	43.046
286.4	65.82	43.027
286.3	65.778	42.984
286.199999	65.706	42.97
286.099999	65.708999	42.958
286	65.616	42.969
285.9	65.583	42.995
285.8	65.551999	42.978
285.699999	65.519	42.949
285.599999	65.47	42.924
285.5	65.422	42.937
285.4	65.411	42.933
285.3	65.357	42.939
285.199999	65.232	42.957
285.099999	65.227	42.932
285	65.223	42.903
284.9	65.154	42.898
284.8	65.108	42.891
284.699999	65.137	42.912
284.599999	65.113	42.863
284.5	64.992	42.855
284.4	64.98	42.875
284.3	64.91	42.838
284.199999	64.982	42.835
284.099999	64.869	42.868
284	64.782	42.806
283.9	64.804	42.794
283.8	64.736	42.858
283.699999	64.656	42.849
283.599999	64.629	42.836
283.5	64.566	42.824
283.4	64.625	42.776
283.3	64.585	42.775
283.199999	64.459	42.764
283.099999	64.441999	42.797
283	64.411	42.777
282.9	64.363	42.729
282.8	64.322	42.735
282.699999	64.293	42.73
282.599999	64.224	42.709
282.5	64.165	42.684
282.4	64.178	42.671
282.3	64.141	42.695
282.199999	64.110999	42.679
282.099999	64.054	42.641
282	63.999	42.666
281.9	63.883999	42.648
281.8	63.847	42.629
281.699999	63.845	42.616
281.599999	63.836	42.605
281.5	63.776	42.603
281.4	63.723	42.603
281.3	63.697	42.574
281.199999	63.685	42.537
281.099999	63.635	42.551
281	63.581	42.547
280.9	63.528	42.551
280.8	63.523	42.574
280.699999	63.466	42.539
280.599999	63.43	42.52
280.5	63.376	42.516
280.4	63.349	42.508
280.3	63.339	42.488
280.199999	63.282	42.462
280.099999	63.223	42.474
280	63.181	42.408
279.9	63.151	42.399
279.8	63.188999	42.444
279.699999	63.095	42.442
279.599999	63.032	42.389
279.5	63.019	42.365
279.4	62.971	42.364
279.3	62.946	42.367
279.199999	62.914	42.377
279.099999	62.921	42.341
279	62.793	42.364
278.9	62.831	42.349
278.8	62.802	42.357
278.699999	62.810999	42.353
278.599999	62.733	42.294
278.5	62.742	42.291
278.4	62.683	42.297
278.3	62.629	42.286
278.199999	62.666999	42.253
278.099999	62.562	42.283
278	62.498	42.23
277.9	62.455	42.218
277.8	62.491	42.204
277.699999	62.508	42.208
277.599999	62.444999	42.22
277.5	62.409	42.169
277.4	62.354	42.161
277.3	62.334999	42.131
277.199999	62.302	42.127
277.099999	62.276	42.105
277	62.268	42.118
276.9	62.266	42.128
276.8	62.236	42.114
276.699999	62.186	42.101
276.599999	62.196	42.106
276.5	62.198	42.085
276.4	62.191	42.074
276.3	62.15	42.05
276.199999	62.095	42.013
276.099999	62.116	42.021
276	62.092	42.052
275.9	62.08	42.024
275.8	62.049	42.007
275.699999	62.024	41.988
275.599999	62.025	41.993
275.5	62.024	41.997
275.4	62.024	41.986
275.3	61.97	41.921
275.199999	61.978	41.931
275.099999	61.948	41.954
275	61.913	41.939
274.9	61.944999	41.989
274.8	61.897	41.956
274.699999	61.97	41.941
274.599999	61.9	41.93
274.5	61.925	41.917
274.4	61.907	41.923
274.3	61.919999	41.895
274.199999	61.885	41.863
274.099999	61.839	41.882
274	61.858	41.875
273.9	61.927	41.872
273.8	61.913	41.877
273.699999	61.894	41.825
273.599999	61.846	41.817
273.5	61.827	41.841
273.4	61.917	41.852
273.3	61.882	41.829
273.199999	61.858	41.805
273.099999	61.864	41.779
273	61.909	41.786
272.9	61.912	41.784
272.8	61.955	41.761
272.699999	61.911	41.758
272.599999	61.947	41.755
272.5	61.956999	41.752
272.4	61.892	41.754
272.3	61.933	41.742
272.199999	61.943	41.732
272.099999	61.936	41.729
272	61.951	41.717
271.9	61.999	41.705
271.8	62.039999	41.686
271.699999	61.986	41.664
271.599999	61.972	41.673
271.5	62.017999	41.678
271.4	62.024	41.687
271.3	62.021	41.646
271.199999	62.067	41.624
271.099999	62.072	41.653
271	62.071	41.617
270.9	62.072	41.6
270.8	62.071	41.643
270.699999	62.099	41.647
270.599999	62.061	41.628
270.5	62.083	41.612
270.4	62.128	41.604
270.3	62.159	41.612
270.199999	62.197	41.62
270.099999	62.149	41.609
270	62.186	41.593999
269.9	62.258	41.575
269.8	62.256	41.574
269.699999	62.199	41.581
269.599999	62.252	41.581
269.5	62.248	41.56
269.4	62.287	41.566
269.3	62.28	41.552
269.199999	62.356	41.518
269.099999	62.334	41.525
269	62.366	41.521
268.9	62.407	41.519
268.8	62.372	41.49
268.699999	62.331	41.504
268.599999	62.422999	41.498
268.5	62.401	41.5
268.4	62.435	41.464
268.3	62.443	41.469
268.199999	62.436	41.459
268.099999	62.438	41.431
268	62.429	41.414
267.9	62.437	41.393
267.8	62.468	41.428
267.699999	62.449	41.408
267.599999	62.474	41.378
267.5	62.46	41.381
267.4	62.499	41.363
267.3	62.489	41.34
267.199999	62.472	41.366
267.099999	62.486	41.359
267	62.486	41.313
266.9	62.474	41.311
266.8	62.482	41.297
266.699999	62.483	41.272
266.599999	62.473	41.272
266.5	62.502	41.253
266.4	62.491	41.227
266.3	62.491	41.201
266.199999	62.504	41.204
266.099999	62.513	41.203
266	62.535	41.206
265.9	62.492999	41.202
265.8	62.471	41.183
265.699999	62.483	41.159
265.599999	62.515	41.14
265.5	62.485	41.115
265.4	62.480999	41.108
265.3	62.511	41.105
265.199999	62.461	41.089
265.099999	62.464	41.058
265	62.474	41.042
264.9	62.458	41.03
264.8	62.415	41.012
264.699999	62.412	40.981
264.599999	62.425	40.981
264.5	62.464	40.977999
264.4	62.478	40.936
264.3	62.417	40.933
264.199999	62.351	40.922
264.099999	62.389	40.906
264	62.404	40.895
263.9	62.371	40.892
263.8	62.322	40.858
263.699999	62.373	40.844
263.599999	62.395	40.822
263.5	62.364	40.818
263.4	62.355	40.788
263.3	62.324	40.794999
263.199999	62.326	40.779
263.099999	62.317	40.717
263	62.266	40.724
262.9	62.252	40.708
262.8	62.224	40.665
262.699999	62.248	40.657
262.599999	62.165	40.649
262.5	62.272	40.616
262.4	62.205	40.617
262.3	62.208	40.54
262.199999	62.2	40.579
262.099999	62.183	40.538999
262	62.158	40.517
261.9	62.116	40.531
261.8	62.11	40.505
261.699999	62.122	40.497
261.599999	62.082	40.445
261.5	62.09	40.451
261.4	62.095	40.424
261.3	62.082	40.405
261.199999	62.039999	40.411
261.099999	62.053	40.38
261	62.011	40.353
260.9	61.976	40.300999
260.8	61.935	40.271
260.699999	61.941	40.251
260.599999	61.973	40.257
260.5	61.927	40.23
260.4	61.882	40.186
260.3	61.858999	40.188
260.199999	61.885	40.177
260.099999	61.906	40.164
260	61.852	40.134
259.9	61.815	40.102
259.8	61.813	40.089
259.699999	61.783999	40.075
259.599999	61.746	40.052
259.5	61.761	40.016
259.4	61.755	40.013
259.3	61.685999	40.015
259.199999	61.654	39.971
259.099999	61.658	39.932
259	61.647	39.915
258.9	61.617999	39.907
258.8	61.571	39.875
258.699999	61.592	39.86
258.599999	61.567	39.823
258.5	61.553	39.793
258.4	61.522	39.748
258.3	61.476	39.773
258.199999	61.502	39.762
258.099999	61.448	39.727
258	61.48	39.722
257.9	61.387	39.693
257.8	61.434	39.649
257.699999	61.303	39.627
257.599999	61.306	39.62
257.5	61.35	39.611
257.4	61.34	39.571
257.3	61.304	39.541
257.199999	61.248	39.505
257.099999	61.195	39.462
257	61.268	39.463
256.9	61.17	39.428999
256.8	61.154	39.406
256.699999	61.178999	39.415
256.599999	61.117999	39.375
256.5	61.135	39.322
256.4	61.085	39.309
256.3	61.027	39.288
256.199999	61.005	39.279
256.099999	61.005	39.254
256	61.022	39.22
255.9	61	39.184
255.8	60.978	39.167
255.699999	60.987	39.127
255.599999	60.929999	39.102
255.5	60.902	39.082
255.4	60.864	39.064
255.3	60.855	39.037
255.199999	60.853	39.011
255.099999	60.811	38.994
255	60.736	38.962
254.9	60.762	38.928
254.8	60.794	38.907
254.699999	60.763	38.87
254.599999	60.756	38.844
254.5	60.756	38.822
254.4	60.74	38.797
254.3	60.712999	38.78
254.199999	60.692	38.767
254.099999	60.636999	38.727
254	60.608	38.686
253.9	60.626	38.661
253.8	60.6	38.64
253.699999	60.568	38.613
253.599999	60.551999	38.604
253.5	60.568	38.552
253.4	60.562	38.541
253.3	60.537	38.509
253.199999	60.533	38.47
253.099999	60.536	38.436
253	60.557	38.401
252.9	60.516	38.359
252.8	60.527	38.35
252.699999	60.492999	38.346
252.599999	60.478	38.298
252.5	60.479	38.251
252.4	60.458	38.239
252.3	60.431	38.22
252.199999	60.462	38.18
252.099999	60.407999	38.135
252	60.395	38.117
251.9	60.382	38.107
251.8	60.374	38.072
251.699999	60.375	38.038
251.599999	60.397	38.017
251.5	60.342	37.977
251.4	60.378	37.946
251.3	60.367	37.918
251.199999	60.367	37.887
251.099999	60.268999	37.856
251	60.277	37.815
250.9	60.297	37.761
250.8	60.302	37.749
250.699999	60.232	37.73
250.599999	60.232	37.694
250.5	60.219	37.645
250.4	60.199	37.637
250.3	60.209999	37.61
250.199999	60.171	37.578
250.099999	60.17	37.544
250	60.154	37.51
249.9	60.151	37.494
249.8	60.117	37.473
249.699999	60.096	37.437
249.599999	60.118	37.394
249.5	60.099999	37.34
249.4	60.082	37.3
249.3	60.067	37.287
249.199999	60.05	37.264
249.099999	60.053999	37.236999
249	60.046	37.197
248.9	59.997	37.143
248.8	59.976	37.11
248.699999	59.971	37.078
248.599999	59.946	37.04
248.5	59.919999	37.007
248.4	59.895	36.984
248.3	59.891	36.957
248.199999	59.861	36.915
248.099999	59.849	36.899
248	59.855999	36.878
247.9	59.873	36.835
247.8	59.838	36.779
247.699999	59.797	36.754
247.599999	59.792	36.735
247.5	59.766	36.698
247.4	59.775	36.646
247.3	59.741	36.628
247.199999	59.697	36.59
247.099999	59.709999	36.546
247	59.743	36.53
246.9	59.693	36.499
246.8	59.675	36.469
246.699999	59.63	36.434
246.599999	59.646999	36.38
246.5	59.607	36.36
246.4	59.594	36.306
246.3	59.534	36.288
246.199999	59.54	36.242999
246.099999	59.514	36.228
246	59.492999	36.2
245.9	59.475	36.163
245.8	59.491	36.122
245.699999	59.448	36.086
245.599999	59.423	36.06
245.5	59.419999	36.003
245.4	59.411	35.936
245.3	59.394	35.937
245.199999	59.406	35.895
245.099999	59.366	35.853
245	59.319999	35.797
244.9	59.321	35.777
244.8	59.331999	35.746
244.699999	59.324	35.72
244.599999	59.305	35.686
244.5	59.294	35.643
244.4	59.256	35.613
244.3	59.205	35.58
244.199999	59.156	35.54
244.099999	59.157	35.481
244	59.175	35.442
243.9	59.138	35.409
243.8	59.099	35.366
243.699999	59.103	35.343
243.599999	59.107	35.315
243.5	59.084	35.272
243.4	59.045	35.231
243.3	59.021	35.192
243.199999	59.035	35.152
243.099999	59.021	35.114
243	58.991	35.07
242.9	58.973	35.039
242.8	58.942	35.002
242.699999	58.907	34.96
242.599999	58.902	34.921
242.5	58.9	34.889
242.4	58.888	34.848
242.3	58.88	34.812
242.199999	58.84	34.751
242.099999	58.823	34.716
242	58.818	34.675
241.9	58.797999	34.642
241.8	58.812	34.614
241.699999	58.789	34.538999
241.599999	58.749	34.529
241.5	58.711	34.48
241.4	58.679	34.455
241.3	58.665	34.405
241.199999	58.653	34.361999
241.099999	58.660999	34.33
241	58.657	34.291
240.9	58.627	34.244
240.8	58.624	34.191
240.699999	58.558	34.146
240.599999	58.547	34.095
240.5	58.563	34.058
240.4	58.474	34.026
240.3	58.517	33.992
240.199999	58.503	33.92
240.099999	58.444	33.913
240	58.414	33.853
239.9	58.416	33.818
239.8	58.42	33.769
239.699999	58.395	33.711
239.599999	58.358	33.688
239.5	58.347	33.613
239.4	58.323	33.588
239.3	58.338	33.565
239.199999	58.298	33.51
239.099999	58.259	33.467
239	58.259	33.423
238.9	58.24	33.387
238.8	58.211	33.349
238.699999	58.186	33.307
238.599999	58.167	33.249
238.5	58.154	33.191
238.4	58.129	33.147
238.3	58.114	33.105
238.199999	58.071	33.054
238.099999	58.015	33.016
238	58.014	32.975
237.9	58.032	32.942
237.8	57.999	32.9
237.699999	57.977999	32.857
237.599999	57.963	32.814
237.5	57.926999	32.762
237.4	57.94	32.727
237.3	57.922	32.688
237.199999	57.861	32.62
237.099999	57.836	32.592
237	57.824	32.536
236.9	57.814	32.485
236.8	57.776	32.455
236.699999	57.751	32.402
236.599999	57.742	32.362
236.5	57.729	32.331
236.4	57.697	32.276
236.3	57.669	32.255
236.199999	57.657	32.194
236.099999	57.635	32.151999
236	57.601	32.109
235.9	57.582	32.071
235.8	57.560999	32.02
235.699999	57.524	31.989
235.599999	57.509	31.919
235.5	57.473	31.894
235.4	57.426999	31.862
235.3	57.413	31.82
235.199999	57.434	31.746
235.099999	57.364	31.722
235	57.374	31.687
234.9	57.357	31.634
234.8	57.294	31.613
234.699999	57.28	31.59
234.599999	57.259	31.515
234.5	57.25	31.471
234.4	57.233999	31.414
234.3	57.198	31.389
234.199999	57.172999	31.359
234.099999	57.164	31.299
234	57.124	31.255
233.9	57.091	31.232
233.8	57.060999	31.179
233.699999	57.032	31.152
233.599999	57.002	31.117
233.5	57.003	31.059
233.4	56.983	31.017
233.3	56.984	30.982
233.199999	56.937	30.948
233.099999	56.852999	30.908
233	56.79	30.868
232.9	56.796	30.831
232.8	56.782999	30.795
232.699999	56.76	30.762
232.599999	56.74	30.713
232.5	56.709	30.668
232.4	56.666	30.635
232.3	56.642	30.605
232.199999	56.598	30.564
232.099999	56.564	30.508
232	56.560999	30.48
231.9	56.523	30.446
231.8	56.501	30.402
231.699999	56.474	30.355
231.599999	56.425	30.334
231.5	56.386	30.292
231.4	56.352999	30.257
231.3	56.332	30.226
231.199999	56.305	30.184
231.099999	56.283	30.144
231	56.226	30.113
230.9	56.179	30.06
230.8	56.191	30.031
230.699999	56.136	29.995
230.599999	56.167999	29.952
230.5	56.094	29.917
230.4	55.997	29.864
230.3	56.015	29.831
230.199999	55.986	29.803
230.099999	55.928	29.761
230	55.92	29.712
229.9	55.835	29.698
229.8	55.84	29.647
229.699999	55.812	29.6
229.599999	55.753	29.568
229.5	55.717	29.535
229.4	55.727	29.498
229.3	55.659	29.464
229.199999	55.63	29.426
229.099999	55.54	29.37
229	55.545	29.358
228.9	55.489999	29.287
228.8	55.425	29.28
228.699999	55.407	29.236
228.599999	55.389999	29.204
228.5	55.318	29.159
228.4	55.296	29.116
228.3	55.279	29.077
228.199999	55.27	29.051
228.099999	55.189	29.013
228	55.151	28.977
227.9	55.106999	28.95
227.8	55.045999	28.904
227.699999	55.014	28.861
227.599999	54.978	28.828
227.5	54.93	28.788
227.4	54.88	28.758
227.3	54.821	28.712
227.199999	54.779	28.661
227.099999	54.738	28.625
227	54.691	28.584
226.9	54.645999	28.546
226.8	54.588	28.523
226.699999	54.52	28.493
226.599999	54.474	28.447
226.5	54.43	28.392
226.4	54.386999	28.357
226.3	54.352	28.329
226.199999	54.297	28.294
226.099999	54.247	28.248
226	54.159	28.208
225.9	54.124	28.171
225.8	54.032	28.143
225.699999	54.002	28.095
225.599999	53.952	28.044
225.5	53.888	28.008
225.4	53.831	27.975
225.3	53.761	27.952
225.199999	53.705	27.9
225.099999	53.669999	27.868
225	53.608	27.817
224.9	53.52	27.772
224.8	53.452	27.733
224.699999	53.406	27.711
224.599999	53.329	27.618
224.5	53.264	27.606
224.4	53.154	27.563
224.3	53.105999	27.54
224.199999	53.05	27.499
224.099999	52.994	27.441
224	52.917	27.404
223.9	52.861999	27.378
223.8	52.795	27.333
223.699999	52.715	27.297
223.599999	52.634	27.247
223.5	52.563	27.208
223.4	52.469	27.168
223.3	52.403	27.12
223.199999	52.337	27.084
223.099999	52.242999	27.032
223	52.158	26.988
222.9	52.096	26.966
222.8	51.98	26.912
222.699999	51.906	26.878
222.599999	51.814	26.823
222.5	51.721	26.791
222.4	51.649	26.763
222.3	51.563	26.724
222.199999	51.492	26.674
222.099999	51.447	26.626
222	51.357	26.588
221.9	51.243	26.549
221.8	51.16	26.509
221.699999	51.081	26.474
221.599999	50.989	26.437
221.5	50.9	26.394
221.4	50.841	26.35
221.3	50.759	26.295
221.199999	50.645	26.25
221.099999	50.569	26.208
221	50.477	26.167
220.9	50.41	26.138
220.8	50.322	26.095
220.699999	50.236	26.061
220.599999	50.181	26.026
220.5	50.1	25.973
220.4	49.999	25.933
220.3	49.913	25.909
220.199999	49.827	25.87
220.099999	49.739	25.81
220	49.671	25.78
219.9	49.587	25.737
219.8	49.521	25.701
219.699999	49.413	25.652
219.599999	49.377	25.605
219.5	49.272	25.549
219.4	49.186	25.544
219.3	49.114	25.485
219.199999	49.045	25.458
219.099999	48.973	25.431
219	48.91	25.396
218.9	48.829	25.349
218.8	48.669	25.301
218.699999	48.637	25.281
218.599999	48.548	25.216
218.5	48.476	25.171
218.4	48.382	25.145
218.3	48.329	25.086
218.199999	48.26	25.061
218.099999	48.186	25.023
218	48.109	24.993
217.9	48.016	24.948
217.8	47.938	24.901
217.699999	47.86	24.863
217.599999	47.739	24.824
217.5	47.672	24.795
217.4	47.618	24.766
217.3	47.539	24.717
217.199999	47.463	24.683
217.099999	47.388	24.649
217	47.33	24.61
216.9	47.26	24.57
216.8	47.176	24.534
216.699999	47.067	24.491
216.599999	46.98	24.451
216.5	46.926	24.407
216.4	46.851	24.36
216.3	46.761	24.318
216.199999	46.687	24.273
216.099999	46.611999	24.239
216	46.541	24.203
215.9	46.462	24.18
215.8	46.386	24.147
215.699999	46.303	24.097
215.599999	46.204	24.043
215.5	46.108	24.003
215.4	46.001	23.971
215.3	45.941	23.943
215.199999	45.889	23.901
215.099999	45.793	23.869
215	45.676	23.819
214.9	45.606	23.783
214.8	45.552	23.734
214.699999	45.421	23.7
214.599999	45.337	23.671
214.5	45.272	23.626
214.4	45.148	23.589
214.3	45.09	23.557
214.199999	44.971	23.503
214.099999	44.894	23.47
214	44.821	23.414
213.9	44.671	23.385
213.8	44.564	23.347
213.699999	44.453	23.323
213.599999	44.432	23.261
213.5	44.285	23.258
213.4	44.183	23.196
213.3	44.03	23.16
213.199999	43.893	23.089
213.099999	43.826	23.08
213	43.694	23.044
212.9	43.599	22.998
212.8	43.452	22.954
212.699999	43.389	22.934
212.599999	43.286	22.893
212.5	43.142	22.844
212.4	43.012	22.804
212.3	42.881	22.755
212.199999	42.751	22.733
212.099999	42.62	22.692
212	42.486	22.631
211.9	42.374	22.613
211.8	42.253	22.582
211.699999	42.134	22.545
211.599999	42.009	22.504
211.5	41.87	22.451
211.4	41.758	22.414
211.3	41.638	22.386
211.199999	41.5	22.346
211.099999	41.394	22.3
211	41.268	22.25
210.9	41.149	22.214
210.8	40.989	22.169
210.699999	40.827	22.123
210.599999	40.711	22.093
210.5	40.584	22.054
210.4	40.46	22.023
210.3	40.309	21.973
210.199999	40.159	21.923
210.099999	40.032	21.878
210	39.919	21.837
209.9	39.769	21.791
209.8	39.654	21.75
209.699999	39.548	21.705
209.599999	39.423	21.682
209.5	39.261	21.635
209.4	39.123	21.578
209.3	38.967	21.521
209.199999	38.84	21.482
209.099999	38.698	21.429
209	38.582	21.395
208.9	38.432	21.348
208.8	38.346999	21.314
208.699999	38.167	21.262
208.599999	38.017	21.203
208.5	37.872	21.135
208.4	37.705	21.07
208.3	37.561	21.034
208.199999	37.44	21.017
208.099999	37.279	20.923
208	37.148	20.902
207.9	36.95	20.856
207.8	36.836	20.797
207.699999	36.659	20.735
207.599999	36.496	20.699
207.5	36.347	20.633
207.4	36.241	20.589
207.3	36.06	20.504
207.199999	35.923	20.479
207.099999	35.758	20.417
207	35.572	20.36
206.9	35.398	20.294
206.8	35.255	20.242
206.699999	35.078	20.188
206.599999	34.929	20.146
206.5	34.758	20.081
206.4	34.618	20.026
206.3	34.425	19.966
206.199999	34.268	19.902
206.099999	34.099	19.82
206	33.911	19.763
205.9	33.764	19.71
205.8	33.593	19.665
205.699999	33.395	19.606
205.599999	33.251	19.531
205.5	33.121	19.449
205.4	32.958	19.384
205.3	32.792	19.343
205.199999	32.607	19.292
205.099999	32.447	19.23
205	32.287	19.153
204.9	32.122	19.097
204.8	31.95	19.031
204.699999	31.754	18.954
204.599999	31.606	18.898
204.5	31.432	18.822
204.4	31.267	18.742
204.3	31.129	18.684
204.199999	30.949	18.609
204.099999	30.817	18.56
204	30.636	18.494
203.9	30.452	18.434
203.8	30.262	18.37
203.699999	30.115	18.289
203.599999	29.938	18.24
203.5	29.8	18.177
